Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s),Day,Month,Year,Time,Dispatch Time/Target Ratio,En Route Time/Target Ratio
21008362,Atlanta,2021-12-09 23:28:00,Detailed description of the incident #21008362,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.666931073,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,60,300,9,12,2021,23:28:00,50.0%,20.0%
22003804,Atlanta,2022-07-17 00:06:00,Detailed description of the incident #22003804,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.961243966,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,60,300,17,7,2022,00:06:00,50.0%,20.0%
22000326,Atlanta,2022-07-02 21:59:00,Detailed description of the incident #22000326,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.963666205,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,60,300,2,7,2022,21:59:00,50.0%,20.0%
21049411,Atlanta,2022-01-16 17:19:00,Detailed description of the incident #21049411,Fire Related,F34,30313,AFRD Station 1,Atlanta,30313,2.647105028,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,240,240,60,300,16,1,2022,17:19:00,100.0%,20.0%
21075157,Atlanta,2022-04-24 00:41:00,Detailed description of the incident #21075157,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,1.849318894,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,60,300,24,4,2022,00:41:00,25.0%,20.0%
21073799,Atlanta,2022-04-17 19:02:00,Detailed description of the incident #21073799,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,3.808334632,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,17,4,2022,19:02:00,50.0%,20.0%
21054280,Atlanta,2022-02-01 23:17:00,Detailed description of the incident #21054280,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.881615227,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,0,240,60,300,1,2,2022,23:17:00,0.0%,20.0%
22003727,Atlanta,2022-07-16 15:55:00,Detailed description of the incident #22003727,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.719053338,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,0,240,60,300,16,7,2022,15:55:00,0.0%,20.0%
21092952,Atlanta,2022-06-24 18:48:00,Detailed description of the incident #21092952,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.981080044,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,60,300,24,6,2022,18:48:00,25.0%,20.0%
21088360,Atlanta,2022-06-04 03:13:00,Detailed description of the incident #21088360,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.046107813,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,60,300,4,6,2022,03:13:00,25.0%,20.0%
21089228,Atlanta,2022-06-08 02:30:00,Detailed description of the incident #21089228,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.963666205,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,60,300,8,6,2022,02:30:00,25.0%,20.0%
21073857,Atlanta,2022-04-18 00:43:00,Detailed description of the incident #21073857,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.68792571,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,60,300,18,4,2022,00:43:00,25.0%,20.0%
21079874,Atlanta,2022-05-16 01:44:00,Detailed description of the incident #21079874,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.131589692,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,60,300,16,5,2022,01:44:00,25.0%,20.0%
22003264,Atlanta,2022-07-14 20:54:00,Detailed description of the incident #22003264,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.099853087,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,14,7,2022,20:54:00,50.0%,20.0%
21063265,Atlanta,2022-03-05 17:28:00,Detailed description of the incident #21063265,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.046107813,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,5,3,2022,17:28:00,50.0%,20.0%
21001625,Atlanta,2021-11-14 04:41:00,Detailed description of the incident #21001625,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.124226151,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,14,11,2021,04:41:00,50.0%,20.0%
21010609,Atlanta,2021-12-17 15:30:00,Detailed description of the incident #21010609,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,3.008600813,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,17,12,2021,15:30:00,50.0%,20.0%
21070578,Atlanta,2022-04-04 12:06:00,Detailed description of the incident #21070578,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.799192741,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,4,4,2022,12:06:00,50.0%,20.0%
21066875,Atlanta,2022-03-20 01:49:00,Detailed description of the incident #21066875,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.955494965,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,20,3,2022,01:49:00,50.0%,20.0%
21087668,Atlanta,2022-05-31 20:39:00,Detailed description of the incident #21087668,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.972902086,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,180,240,60,300,31,5,2022,20:39:00,75.0%,20.0%
21092700,Atlanta,2022-06-23 15:49:00,Detailed description of the incident #21092700,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.990154221,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,240,240,60,300,23,6,2022,15:49:00,100.0%,20.0%
21068897,Atlanta,2022-03-28 12:08:00,Detailed description of the incident #21068897,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.744192422,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,300,240,60,300,28,3,2022,12:08:00,125.0%,20.0%
21079633,Atlanta,2022-05-14 18:47:00,Detailed description of the incident #21079633,Fire Related,F3HR,30313,AFRD Station 1,Atlanta,30313,2.124226151,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,180,240,60,300,14,5,2022,18:47:00,75.0%,20.0%
21068593,Atlanta,2022-03-26 22:44:00,Detailed description of the incident #21068593,Gas Related,F93,30313,AFRD Station 1,Atlanta,30313,2.682848949,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,0,240,60,300,26,3,2022,22:44:00,0.0%,20.0%
21060536,Atlanta,2022-02-23 09:24:00,Detailed description of the incident #21060536,Gas Related,F93,30313,AFRD Station 1,Atlanta,30313,1.905828629,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,180,240,60,300,23,2,2022,09:24:00,75.0%,20.0%
22002152,Atlanta,2022-07-10 02:07:00,Detailed description of the incident #22002152,Fire Related,F34,30313,AFRD Station 1,Atlanta,30313,2.697667713,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,10,7,2022,02:07:00,25.0%,20.0%
21087551,Atlanta,2022-05-31 11:27:00,Detailed description of the incident #21087551,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,1.852242533,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,31,5,2022,11:27:00,25.0%,20.0%
21090513,Atlanta,2022-06-13 20:09:00,Detailed description of the incident #21090513,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,2.618617542,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,13,6,2022,20:09:00,25.0%,20.0%
21093456,Atlanta,2022-06-27 07:06:00,Detailed description of the incident #21093456,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,2.644603461,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,27,6,2022,07:06:00,25.0%,20.0%
21076023,Atlanta,2022-04-28 00:49:00,Detailed description of the incident #21076023,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,1.777161699,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,60,300,28,4,2022,00:49:00,50.0%,20.0%
21077685,Atlanta,2022-05-05 12:41:00,Detailed description of the incident #21077685,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,2.82343976,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,60,300,5,5,2022,12:41:00,50.0%,20.0%
21001809,Atlanta,2021-11-14 20:44:00,Detailed description of the incident #21001809,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,1.70844581,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,300,240,60,300,14,11,2021,20:44:00,125.0%,20.0%
21079126,Atlanta,2022-05-12 15:33:00,Detailed description of the incident #21079126,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.852242533,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,12,5,2022,15:33:00,25.0%,20.0%
21071180,Atlanta,2022-04-06 20:17:00,Detailed description of the incident #21071180,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.354803661,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,6,4,2022,20:17:00,25.0%,20.0%
21048763,Atlanta,2022-01-14 15:30:00,Detailed description of the incident #21048763,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.913523044,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,14,1,2022,15:30:00,25.0%,20.0%
21087476,Atlanta,2022-05-31 00:51:00,Detailed description of the incident #21087476,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.831279548,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,31,5,2022,00:51:00,25.0%,20.0%
21069664,Atlanta,2022-03-31 18:42:00,Detailed description of the incident #21069664,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.894991849,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,31,3,2022,18:42:00,25.0%,20.0%
21067712,Atlanta,2022-03-23 09:31:00,Detailed description of the incident #21067712,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.188288807,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,23,3,2022,09:31:00,25.0%,20.0%
22005641,Atlanta,2022-07-26 08:23:00,Detailed description of the incident #22005641,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.271625354,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,26,7,2022,08:23:00,25.0%,20.0%
21078062,Atlanta,2022-05-07 03:49:00,Detailed description of the incident #21078062,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.963666205,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,60,300,7,5,2022,03:49:00,50.0%,20.0%
21078619,Atlanta,2022-05-10 10:04:00,Detailed description of the incident #21078619,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.901675082,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,60,300,10,5,2022,10:04:00,50.0%,20.0%
22001657,Atlanta,2022-07-07 19:50:00,Detailed description of the incident #22001657,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.099853087,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,180,240,60,300,7,7,2022,19:50:00,75.0%,20.0%
21056172,Atlanta,2022-02-08 14:32:00,Detailed description of the incident #21056172,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.961243966,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,420,240,60,300,8,2,2022,14:32:00,175.0%,20.0%
21005098,Atlanta,2021-11-27 16:50:00,Detailed description of the incident #21005098,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,2.818815715,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,60,300,27,11,2021,16:50:00,50.0%,20.0%
21087879,Atlanta,2022-06-01 19:30:00,Detailed description of the incident #21087879,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,2.109600973,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,240,240,60,300,1,6,2022,19:30:00,100.0%,20.0%
21056948,Atlanta,2022-02-11 08:51:00,Detailed description of the incident #21056948,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.321156254,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,60,300,11,2,2022,08:51:00,25.0%,20.0%
22002707,Atlanta,2022-07-12 13:20:00,Detailed description of the incident #22002707,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.68055034,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,60,300,12,7,2022,13:20:00,25.0%,20.0%
21069033,Atlanta,2022-03-29 00:51:00,Detailed description of the incident #21069033,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.955494965,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,60,300,29,3,2022,00:51:00,25.0%,20.0%
21079165,Atlanta,2022-05-12 19:05:00,Detailed description of the incident #21079165,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.972902086,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,60,300,12,5,2022,19:05:00,50.0%,20.0%
21071465,Atlanta,2022-04-08 01:41:00,Detailed description of the incident #21071465,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.328274248,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,60,300,8,4,2022,01:41:00,50.0%,20.0%
21043650,Atlanta,2021-12-27 11:03:00,Detailed description of the incident #21043650,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.955494965,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,60,300,27,12,2021,11:03:00,50.0%,20.0%
21072865,Atlanta,2022-04-13 21:28:00,Detailed description of the incident #21072865,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.972902086,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,180,240,60,300,13,4,2022,21:28:00,75.0%,20.0%
21076332,Atlanta,2022-04-29 12:45:00,Detailed description of the incident #21076332,Gas Related,F93,30313,AFRD Station 1,Atlanta,30313,1.788183238,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,60,300,29,4,2022,12:45:00,50.0%,20.0%
21068220,Atlanta,2022-03-25 11:32:00,Detailed description of the incident #21068220,Fire Related,F34,30313,AFRD Station 1,Atlanta,30313,4.192834071,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,180,240,60,300,25,3,2022,11:32:00,75.0%,20.0%
21078666,Atlanta,2022-05-10 14:13:00,Detailed description of the incident #21078666,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,1.791293114,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,120,240,60,300,10,5,2022,14:13:00,50.0%,20.0%
21080639,Atlanta,2022-05-19 15:17:00,Detailed description of the incident #21080639,Fire Related,F35,30313,AFRD Station 1,Atlanta,30313,4.38244243,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,120,240,60,300,19,5,2022,15:17:00,50.0%,20.0%
22003289,Atlanta,2022-07-14 23:25:00,Detailed description of the incident #22003289,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,3.075111727,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,60,300,14,7,2022,23:25:00,25.0%,20.0%
21073614,Atlanta,2022-04-17 00:34:00,Detailed description of the incident #21073614,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,3.060287226,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,60,300,17,4,2022,00:34:00,25.0%,20.0%
21091043,Atlanta,2022-06-16 10:53:00,Detailed description of the incident #21091043,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.955494965,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,60,300,16,6,2022,10:53:00,25.0%,20.0%
21069287,Atlanta,2022-03-30 08:24:00,Detailed description of the incident #21069287,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,2.321156254,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,180,240,60,300,30,3,2022,08:24:00,75.0%,20.0%
21007320,Atlanta,2021-12-06 00:35:00,Detailed description of the incident #21007320,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.92361505,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,180,240,60,300,6,12,2021,00:35:00,75.0%,20.0%
21058689,Atlanta,2022-02-16 22:52:00,Detailed description of the incident #21058689,Gas Related,F93,30313,AFRD Station 1,Atlanta,30313,1.802917581,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,120,240,60,300,16,2,2022,22:52:00,50.0%,20.0%
21063522,Atlanta,2022-03-06 17:05:00,Detailed description of the incident #21063522,Fire Related,F33G,30313,AFRD Station 1,Atlanta,30313,1.866220875,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,120,240,60,300,6,3,2022,17:05:00,50.0%,20.0%
21057503,Atlanta,2022-02-12 23:43:00,Detailed description of the incident #21057503,Fire Related,F34,30313,AFRD Station 1,Atlanta,30313,2.156809974,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),780,180,240,60,300,12,2,2022,23:43:00,75.0%,20.0%
21077358,Atlanta,2022-05-03 18:09:00,Detailed description of the incident #21077358,Gas Related,F93,30313,AFRD Station 1,Atlanta,30313,2.78413495,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),780,120,240,60,300,3,5,2022,18:09:00,50.0%,20.0%
22000011,Atlanta,2022-07-02 00:23:00,Detailed description of the incident #22000011,Gas Related,F93,30313,AFRD Station 1,Atlanta,30313,3.122859683,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),960,60,240,60,300,2,7,2022,00:23:00,25.0%,20.0%
21010553,Atlanta,2021-12-17 12:36:00,Detailed description of the incident #21010553,Fire Related,F33B,30314,AFRD Station 16,Atlanta,30314,1.010698454,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,240,240,60,300,17,12,2021,12:36:00,100.0%,20.0%
21068124,Atlanta,2022-03-24 22:04:00,Detailed description of the incident #21068124,Fire Related,F33D,30314,AFRD Station 16,Atlanta,30314,0.665813964,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,120,240,60,300,24,3,2022,22:04:00,50.0%,20.0%
22006162,Atlanta,2022-07-29 00:15:00,Detailed description of the incident #22006162,Fire Related,F33D,30314,AFRD Station 16,Atlanta,30314,0.846138268,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,180,240,60,300,29,7,2022,00:15:00,75.0%,20.0%
21077389,Atlanta,2022-05-03 20:35:00,Detailed description of the incident #21077389,Fire Related,F35,30314,AFRD Station 16,Atlanta,30314,0.379484886,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,240,240,60,300,3,5,2022,20:35:00,100.0%,20.0%
21058803,Atlanta,2022-02-17 09:21:00,Detailed description of the incident #21058803,Fire Related,F3A,30314,AFRD Station 16,Atlanta,30314,0.304001,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,120,240,60,300,17,2,2022,09:21:00,50.0%,20.0%
21087517,Atlanta,2022-05-31 07:41:00,Detailed description of the incident #21087517,Fire Related,F3A,30314,AFRD Station 16,Atlanta,30314,0.569179917,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,120,240,60,300,31,5,2022,07:41:00,50.0%,20.0%
21001748,Atlanta,2021-11-14 17:25:00,Detailed description of the incident #21001748,Fire Related,F33B,30314,AFRD Station 16,Atlanta,30314,0.443024345,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,120,240,60,300,14,11,2021,17:25:00,50.0%,20.0%
21081233,Atlanta,2022-05-22 03:42:00,Detailed description of the incident #21081233,Fire Related,F33B,30314,AFRD Station 16,Atlanta,30314,0.334116081,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,120,240,60,300,22,5,2022,03:42:00,50.0%,20.0%
22005343,Atlanta,2022-07-24 15:48:00,Detailed description of the incident #22005343,Fire Related,F33D,30314,AFRD Station 16,Atlanta,30314,0.541607041,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,60,240,60,300,24,7,2022,15:48:00,25.0%,20.0%
21063828,Atlanta,2022-03-07 21:31:00,Detailed description of the incident #21063828,Fire Related,F33D,30314,AFRD Station 16,Atlanta,30314,0.620264139,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,120,240,60,300,7,3,2022,21:31:00,50.0%,20.0%
21080264,Atlanta,2022-05-17 20:57:00,Detailed description of the incident #21080264,Fire Related,F33G,30314,AFRD Station 16,Atlanta,30314,0.757108111,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,60,240,60,300,17,5,2022,20:57:00,25.0%,20.0%
21089380,Atlanta,2022-06-08 18:23:00,Detailed description of the incident #21089380,Fire Related,F33D,30314,AFRD Station 16,Atlanta,30314,0.691773361,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,60,240,60,300,8,6,2022,18:23:00,25.0%,20.0%
