Country,Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,State,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s)
United States,21073525,Atlanta,4/16/2022 6:54:00 PM,Detailed description of the incident #21073525,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.919275919,Point,Point,180,180,240,60,300
United States,21088679,Atlanta,6/5/2022 12:11:00 PM,Detailed description of the incident #21088679,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.510757240,Point,Point,180,0,240,60,300
United States,21059802,Atlanta,2/20/2022 1:27:00 PM,Detailed description of the incident #21059802,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.462120901,Point,Point,180,0,240,60,300
United States,21005268,Atlanta,11/28/2021 8:09:00 AM,Detailed description of the incident #21005268,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.167471948,Point,Point,180,60,240,60,300
United States,21004827,Atlanta,11/26/2021 6:16:00 PM,Detailed description of the incident #21004827,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.494881428,Point,Point,180,60,240,60,300
United States,21075463,Atlanta,4/25/2022 1:02:00 PM,Detailed description of the incident #21075463,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.623026801,Point,Point,180,60,240,60,300
United States,21090040,Atlanta,6/11/2022 5:17:00 PM,Detailed description of the incident #21090040,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.135716881,Point,Point,180,120,240,60,300
United States,21075552,Atlanta,4/25/2022 7:53:00 PM,Detailed description of the incident #21075552,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.610788796,Point,Point,180,120,240,60,300
United States,21003912,Atlanta,11/23/2021 2:41:00 AM,Detailed description of the incident #21003912,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.119737472,Point,Point,180,120,240,60,300
United States,21001680,Atlanta,11/14/2021 11:36:00 AM,Detailed description of the incident #21001680,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.494881428,Point,Point,180,120,240,60,300
United States,21005166,Atlanta,11/27/2021 10:02:00 PM,Detailed description of the incident #21005166,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.647497947,Point,Point,180,180,240,60,300
United States,21055328,Atlanta,2/5/2022 4:30:00 PM,Detailed description of the incident #21055328,odor of gas/smoke or unknown,F93,30316,GA,AFRD Station 13,Atlanta,30316,1.316770636,Point,Point,180,60,240,60,300
United States,21004737,Atlanta,11/26/2021 10:31:00 AM,Detailed description of the incident #21004737,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,1.627031997,Point,Point,240,60,240,60,300
United States,21071834,Atlanta,4/9/2022 5:04:00 PM,Detailed description of the incident #21071834,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,0.787741930,Point,Point,240,120,240,60,300
United States,21066425,Atlanta,3/18/2022 7:56:00 AM,Detailed description of the incident #21066425,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,1.678624563,Point,Point,240,180,240,60,300
United States,21073294,Atlanta,4/15/2022 5:12:00 PM,Detailed description of the incident #21073294,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,1.103807249,Point,Point,240,180,240,60,300
United States,21081387,Atlanta,5/22/2022 9:39:00 PM,Detailed description of the incident #21081387,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.953664768,Point,Point,240,60,240,60,300
United States,21075071,Atlanta,4/23/2022 5:10:00 PM,Detailed description of the incident #21075071,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.857947470,Point,Point,240,60,240,60,300
United States,21078924,Atlanta,5/11/2022 4:08:00 PM,Detailed description of the incident #21078924,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.497157817,Point,Point,240,120,240,60,300
United States,21057622,Atlanta,2/13/2022 11:43:00 AM,Detailed description of the incident #21057622,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.640483182,Point,Point,240,0,240,60,300
United States,21074484,Atlanta,4/21/2022 12:48:00 AM,Detailed description of the incident #21074484,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.573309530,Point,Point,240,60,240,60,300
United States,21049464,Atlanta,1/16/2022 9:27:00 PM,Detailed description of the incident #21049464,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.640483182,Point,Point,240,60,240,60,300
United States,21074199,Atlanta,4/19/2022 4:40:00 PM,Detailed description of the incident #21074199,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.238269706,Point,Point,240,60,240,60,300
United States,21066068,Atlanta,3/16/2022 9:17:00 PM,Detailed description of the incident #21066068,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.648452153,Point,Point,240,60,240,60,300
United States,21056993,Atlanta,2/11/2022 11:32:00 AM,Detailed description of the incident #21056993,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.951674351,Point,Point,240,60,240,60,300
United States,21061238,Atlanta,2/25/2022 5:03:00 PM,Detailed description of the incident #21061238,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.590140560,Point,Point,240,60,240,60,300
United States,21050872,Atlanta,1/21/2022 2:58:00 PM,Detailed description of the incident #21050872,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.534103651,Point,Point,240,60,240,60,300
United States,21089693,Atlanta,6/10/2022 8:31:00 AM,Detailed description of the incident #21089693,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.462120901,Point,Point,240,60,240,60,300
United States,21044801,Atlanta,12/31/2021 7:40:00 PM,Detailed description of the incident #21044801,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.150292665,Point,Point,240,60,240,60,300
United States,22003989,Atlanta,7/17/2022 5:40:00 PM,Detailed description of the incident #22003989,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.307794729,Point,Point,240,60,240,60,300
United States,21005636,Atlanta,11/29/2021 6:46:00 PM,Detailed description of the incident #21005636,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.610788796,Point,Point,240,60,240,60,300
United States,21006606,Atlanta,12/3/2021 4:00:00 PM,Detailed description of the incident #21006606,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.028727880,Point,Point,240,60,240,60,300
United States,21046793,Atlanta,1/7/2022 3:40:00 PM,Detailed description of the incident #21046793,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.623026801,Point,Point,240,60,240,60,300
United States,21094716,Atlanta,7/1/2022 10:56:00 PM,Detailed description of the incident #21094716,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.518512976,Point,Point,240,120,240,60,300
United States,21047486,Atlanta,1/9/2022 9:35:00 PM,Detailed description of the incident #21047486,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.526100749,Point,Point,240,120,240,60,300
United States,21091662,Atlanta,6/18/2022 10:09:00 PM,Detailed description of the incident #21091662,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.472511877,Point,Point,240,120,240,60,300
United States,21050004,Atlanta,1/18/2022 4:33:00 PM,Detailed description of the incident #21050004,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.706365745,Point,Point,240,120,240,60,300
United States,21062886,Atlanta,3/4/2022 8:00:00 AM,Detailed description of the incident #21062886,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.640483182,Point,Point,240,180,240,60,300
United States,21051747,Atlanta,1/24/2022 11:33:00 AM,Detailed description of the incident #21051747,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.640483182,Point,Point,240,240,240,60,300
United States,22002919,Atlanta,7/13/2022 12:15:00 PM,Detailed description of the incident #22002919,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.577650746,Point,Point,240,360,240,60,300
United States,21088831,Atlanta,6/6/2022 8:50:00 AM,Detailed description of the incident #21088831,odor of gas/smoke or unknown,F93,30316,GA,AFRD Station 13,Atlanta,30316,0.422467099,Point,Point,240,180,240,60,300
United States,21003537,Atlanta,11/21/2021 7:52:00 PM,Detailed description of the incident #21003537,fire (garbage/trash/dumpster),F33G,30316,GA,AFRD Station 13,Atlanta,30316,1.156722030,Point,Point,300,60,240,60,300
United States,21066780,Atlanta,3/19/2022 6:24:00 PM,Detailed description of the incident #21066780,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,1.830749164,Point,Point,300,60,240,60,300
United States,21047043,Atlanta,1/8/2022 12:48:00 PM,Detailed description of the incident #21047043,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,1.830749164,Point,Point,300,120,240,60,300
United States,21053617,Atlanta,1/30/2022 4:15:00 PM,Detailed description of the incident #21053617,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,1.830749164,Point,Point,300,120,240,60,300
United States,21077725,Atlanta,5/5/2022 3:39:00 PM,Detailed description of the incident #21077725,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,1.732834921,Point,Point,300,120,240,60,300
United States,22005953,Atlanta,7/27/2022 10:45:00 PM,Detailed description of the incident #22005953,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.720090551,Point,Point,300,0,240,60,300
United States,21055157,Atlanta,2/5/2022 12:53:00 AM,Detailed description of the incident #21055157,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.188499343,Point,Point,300,60,240,60,300
United States,21069197,Atlanta,3/29/2022 6:05:00 PM,Detailed description of the incident #21069197,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.523985614,Point,Point,300,120,240,60,300
United States,21008464,Atlanta,12/10/2021 10:14:00 AM,Detailed description of the incident #21008464,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.774215252,Point,Point,300,60,240,60,300
United States,21052692,Atlanta,1/27/2022 2:39:00 PM,Detailed description of the incident #21052692,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.861621043,Point,Point,300,60,240,60,300
United States,21004862,Atlanta,11/26/2021 8:18:00 PM,Detailed description of the incident #21004862,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.193811758,Point,Point,300,60,240,60,300
United States,21069374,Atlanta,3/30/2022 3:19:00 PM,Detailed description of the incident #21069374,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.647178137,Point,Point,300,60,240,60,300
United States,21088713,Atlanta,6/5/2022 4:07:00 PM,Detailed description of the incident #21088713,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.647178137,Point,Point,300,60,240,60,300
United States,21088564,Atlanta,6/4/2022 10:55:00 PM,Detailed description of the incident #21088564,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.385029109,Point,Point,300,120,240,60,300
United States,21063008,Atlanta,3/4/2022 6:17:00 PM,Detailed description of the incident #21063008,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.353817758,Point,Point,300,120,240,60,300
United States,21075525,Atlanta,4/25/2022 5:54:00 PM,Detailed description of the incident #21075525,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.638324073,Point,Point,300,120,240,60,300
United States,21053673,Atlanta,1/30/2022 8:05:00 PM,Detailed description of the incident #21053673,fire (garbage/trash/dumpster),F33G,30316,GA,AFRD Station 13,Atlanta,30316,2.859201579,Point,Point,360,60,240,60,300
United States,22001938,Atlanta,7/9/2022 1:39:00 AM,Detailed description of the incident #22001938,fire (garbage/trash/dumpster),F33G,30316,GA,AFRD Station 13,Atlanta,30316,0.720090551,Point,Point,360,60,240,60,300
United States,21077956,Atlanta,5/6/2022 5:41:00 PM,Detailed description of the incident #21077956,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,0.625593610,Point,Point,360,0,240,60,300
United States,22003843,Atlanta,7/17/2022 5:56:00 AM,Detailed description of the incident #22003843,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.720090551,Point,Point,360,0,240,60,300
United States,21080560,Atlanta,5/19/2022 9:20:00 AM,Detailed description of the incident #21080560,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.639919423,Point,Point,360,60,240,60,300
United States,22001776,Atlanta,7/8/2022 11:19:00 AM,Detailed description of the incident #22001776,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.377324707,Point,Point,360,60,240,60,300
United States,21001950,Atlanta,11/15/2021 1:14:00 PM,Detailed description of the incident #21001950,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.446709390,Point,Point,360,180,240,60,300
United States,22004180,Atlanta,7/18/2022 5:19:00 PM,Detailed description of the incident #22004180,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.657674177,Point,Point,360,0,240,60,300
United States,22003583,Atlanta,7/16/2022 1:57:00 AM,Detailed description of the incident #22003583,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.494881428,Point,Point,360,0,240,60,300
United States,21055944,Atlanta,2/7/2022 7:03:00 PM,Detailed description of the incident #21055944,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.996516305,Point,Point,360,60,240,60,300
United States,22004319,Atlanta,7/19/2022 2:15:00 PM,Detailed description of the incident #22004319,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.744688693,Point,Point,360,60,240,60,300
United States,21049612,Atlanta,1/17/2022 12:43:00 PM,Detailed description of the incident #21049612,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.775050289,Point,Point,360,60,240,60,300
United States,22001299,Atlanta,7/6/2022 11:26:00 AM,Detailed description of the incident #22001299,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,2.677173309,Point,Point,360,60,240,60,300
United States,21048115,Atlanta,1/12/2022 12:25:00 PM,Detailed description of the incident #21048115,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.104991206,Point,Point,360,120,240,60,300
United States,22005290,Atlanta,7/24/2022 9:43:00 AM,Detailed description of the incident #22005290,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.100765638,Point,Point,360,120,240,60,300
United States,21063563,Atlanta,3/6/2022 7:54:00 PM,Detailed description of the incident #21063563,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.098397959,Point,Point,360,120,240,60,300
United States,21074997,Atlanta,4/23/2022 10:52:00 AM,Detailed description of the incident #21074997,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.177854345,Point,Point,360,120,240,60,300
United States,21080611,Atlanta,5/19/2022 12:59:00 PM,Detailed description of the incident #21080611,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.605743811,Point,Point,420,120,240,60,300
United States,22001836,Atlanta,7/8/2022 4:13:00 PM,Detailed description of the incident #22001836,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,2.859201579,Point,Point,420,120,240,60,300
United States,22002844,Atlanta,7/13/2022 2:48:00 AM,Detailed description of the incident #22002844,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,0.720090551,Point,Point,420,180,240,60,300
United States,21075700,Atlanta,4/26/2022 1:25:00 PM,Detailed description of the incident #21075700,grass/brush fire/outside burning,F35,30316,GA,AFRD Station 13,Atlanta,30316,1.818039052,Point,Point,420,240,240,60,300
United States,21068021,Atlanta,3/24/2022 1:21:00 PM,Detailed description of the incident #21068021,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,2.964923845,Point,Point,420,0,240,60,300
United States,21005825,Atlanta,11/30/2021 1:10:00 PM,Detailed description of the incident #21005825,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.525708048,Point,Point,420,0,240,60,300
United States,21094325,Atlanta,6/30/2022 12:53:00 PM,Detailed description of the incident #21094325,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.067803574,Point,Point,420,60,240,60,300
United States,21044779,Atlanta,12/31/2021 6:39:00 PM,Detailed description of the incident #21044779,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.714203817,Point,Point,420,60,240,60,300
United States,21005153,Atlanta,11/27/2021 9:07:00 PM,Detailed description of the incident #21005153,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,1.375233826,Point,Point,420,60,240,60,300
